TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server2_train_1_86,train,-1.6214554728441268,52.62908534199865,405,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_87,train,-1.619619816916253,52.622193845480226,348,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_88,train,-1.6156576430861826,52.624037234137646,321,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_89,train,-1.6214102100866192,52.6275607456166,195,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_90,train,1.7172741914603302,52.62923113543769,531,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_91,train,1.7230546766111443,52.635610800484194,83,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_92,train,1.7158789899549207,52.63574546185286,374,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_93,train,1.7151685801277394,52.63390332222644,185,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_94,train,1.7147154484331244,52.628769946339716,128,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_95,train,-3.0697634919128505,54.442572876595776,144,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_96,train,-3.0623613333254487,54.44990847855204,452,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_97,train,-3.068923595938646,54.445930509769966,337,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_98,train,-3.062803498670377,54.44726580633131,161,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_99,train,-3.064154143597677,54.440967964211275,383,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_100,train,-1.6038829642320018,55.29451727728862,342,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_101,train,-1.6055408688278896,55.30199574431011,261,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_102,train,-1.6021819816290575,55.29684841070743,422,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_103,train,-1.6028686168098274,55.295478638480255,6,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_104,train,-1.6103402076458233,55.298129115900025,164,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_105,train,-2.1632737544988294,50.64165099519491,36,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_106,train,-2.1671344693757955,50.63758616893812,374,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_107,train,-2.166999356546924,50.63681963434788,179,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_108,train,-2.1650877813604823,50.63857154217184,322,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_109,train,-2.168910850026338,50.637745244328634,346,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_110,train,-1.9009550377309101,51.84627843413304,272,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_111,train,-1.9042652824071251,51.84794351293674,343,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_112,train,-1.9043969689794737,51.85269441807654,116,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_113,train,-1.9100273679147974,51.84784234019417,136,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_114,train,-1.9040211143388408,51.84530723979321,162,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_115,train,-5.142381237508055,54.896485908541365,210,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_116,train,-5.144171942713457,54.90121317053479,496,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_117,train,-5.142493141502452,54.897218416047245,362,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_118,train,-5.143584871758418,54.90135910155777,94,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_119,train,-5.140948677155561,54.899519083454905,2,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_120,train,-0.8307105898481976,52.774000278991906,365,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_121,train,-0.8297205989524166,52.76561574850937,469,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_122,train,-0.8224401242528189,52.76737313042498,144,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_123,train,-0.8270923958721477,52.764473378623514,194,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_124,train,-0.8281293869296482,52.76471201929064,321,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_125,train,-1.6068554467995415,55.30265863951371,389,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_126,train,-1.613651240023885,55.297649785565945,201,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_127,train,-1.6093044377280692,55.302396631436324,212,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_128,train,-1.608943532368656,55.30485375161331,532,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_129,train,-1.606949487923584,55.306377212287956,69,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_130,train,-1.6198111638243207,55.29536402459613,88,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_131,train,-1.6140641509471638,55.29991719379164,255,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_132,train,-1.6144701117065505,55.29473333635405,49,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_133,train,-1.6165757153043259,55.295942932471796,147,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_134,train,-1.6184232830821468,55.3015709121799,12,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_135,train,-1.6176314857787453,55.30533027419117,193,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_136,train,-1.6175780448985442,55.301252865820636,175,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_137,train,-1.6091024895418087,55.301909370739274,425,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_138,train,-1.6163266370250287,55.30384289707305,188,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_139,train,-1.6154770025270662,55.31036070242981,528,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_140,train,-0.568413308395713,50.85669101887124,300,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_141,train,-0.5707666056156423,50.86360173033886,21,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_142,train,-0.5692195911925576,50.86419722283047,134,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_143,train,-0.5710462817141275,50.858112215051946,147,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_144,train,-0.5714937387426828,50.8571136192709,381,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_145,train,-7.647569098995144,54.303343744990755,395,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_146,train,-7.644671739589984,54.306495943566716,198,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_147,train,-7.642943545237661,54.307432329601426,51,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_148,train,-7.648272978732643,54.3019496728969,64,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_149,train,-7.6453596361097365,54.309017804435335,453,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_150,train,-1.023613058097199,51.50944133835692,242,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_151,train,-1.0246064473609953,51.511929348987124,135,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_152,train,-1.0216446269093162,51.513401277447954,86,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_153,train,-1.0252372827947938,51.51179408549732,534,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_154,train,-1.0193893800454719,51.50841848530692,509,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_155,train,-5.268960264134983,51.88747843658532,273,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_156,train,-5.27549792518012,51.88731291584195,89,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_157,train,-5.272595910438457,51.888115800440715,166,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_158,train,-5.27412766286374,51.88746569975687,61,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_159,train,-5.27498643291624,51.89209844167186,16,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_160,train,-1.6235745457552773,55.30082238788557,231,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_161,train,-1.625811243144299,55.294765551758694,414,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_162,train,-1.6233657834543957,55.29109115796417,2,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_163,train,-1.6201390280116112,55.300075036859155,498,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_164,train,-1.6236396257071657,55.29924050846867,9,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_165,train,-3.4158297262285746,56.35863102451554,64,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_166,train,-3.4160484210473134,56.359759189562766,156,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_167,train,-3.414206245565844,56.357332106567625,475,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_168,train,-3.4141945750943816,56.35376626694137,364,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_169,train,-3.409524355832721,56.35925462635048,113,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_170,train,-0.8259482996895265,52.76336558524121,292,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_171,train,-0.8231938035141926,52.76784322719036,292,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_172,train,-0.8223495003529979,52.76382090447233,248,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_173,train,-0.8194848633258177,52.76319931278633,311,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_174,train,-0.8259737350321799,52.76604699705935,247,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_175,train,-5.918534480612391,54.424377423728856,51,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_176,train,-5.915976126222556,54.42866786355369,284,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_177,train,-5.917119343009131,54.421617391188626,389,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_178,train,-5.917184443448908,54.42159437951389,93,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_179,train,-5.925476544862628,54.42628103481322,153,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_180,train,-0.25391309862494815,53.301622796300244,482,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_181,train,-0.25864049054810734,53.303665426489516,425,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_182,train,-0.2529699914383069,53.30579573568603,281,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_183,train,-0.25185586332042725,53.31024068980004,140,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_184,train,-0.25148539085375526,53.307216023476705,264,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_185,train,-4.851570155596307,50.218449961460536,40,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_186,train,-4.852263551898936,50.21685119620781,126,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_187,train,-4.857174779203492,50.218433128642296,512,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_188,train,-4.852882344750943,50.21013596974523,221,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_189,train,-4.848845999767234,50.21734857448764,1,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_190,train,-0.1379224644409003,52.32393166824952,417,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_191,train,-0.1404159686152486,52.32533541236821,544,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_192,train,-0.13828895057717894,52.32581372440685,214,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_193,train,-0.14538045224937068,52.3219713328133,418,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_194,train,-0.1408429434741953,52.32245713090227,225,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_195,train,-5.586390527313984,56.31644873582504,444,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_196,train,-5.579112283919422,56.320526471983214,120,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_197,train,-5.583062952523043,56.321098791847795,318,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_198,train,-5.576772750539361,56.31822133037626,366,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_199,train,-5.579190351068724,56.32058567784727,211,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_200,train,-6.8411547941861794,55.166629993721465,151,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_201,train,-6.840080374645316,55.166954331526824,344,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_202,train,-6.837865934003333,55.17086089964332,313,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_203,train,-6.834295570774969,55.17532149878573,134,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_204,train,-6.832830918143357,55.1724002140948,507,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_205,train,-4.017150659847764,55.93575010305078,71,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_206,train,-4.022486773798397,55.94337202544237,165,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_207,train,-4.024927146277437,55.936094626924366,61,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_208,train,-4.018910965302038,55.93848303430315,166,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_209,train,-4.020707716276706,55.93822382782908,425,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_210,train,-5.278005272753588,51.88132223656484,343,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_211,train,-5.27143571309029,51.87776328287658,269,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_212,train,-5.272220223794702,51.8792365245201,263,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_213,train,-5.272613948829576,51.87690365663593,352,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_214,train,-5.273337318371246,51.876162020897496,234,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_215,train,-3.571757985042772,50.34112467674352,63,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_216,train,-3.5746878272938023,50.34092050263155,152,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_217,train,-3.567197801587758,50.34468124110026,238,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_218,train,-3.574433638931939,50.342213362372526,282,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_219,train,-3.5736628170984415,50.343722620840644,286,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_220,train,-0.1830886236967435,54.1242613881026,352,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_221,train,-0.17965542089919104,54.130459694615695,431,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_222,train,-0.18209530655694386,54.126621791016056,214,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_223,train,-0.18001688205436017,54.12697404117605,391,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_224,train,-0.1821039801691959,54.12795919269494,218,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_225,train,-3.5497815405933064,51.500512068049126,93,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_226,train,-3.553763095324326,51.49465244128193,100,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_227,train,-3.553415155870488,51.49360448056783,352,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_228,train,-3.5555762152184287,51.49484187600736,181,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_229,train,-3.548431307461768,51.50182960616579,243,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_230,train,-1.8993336823102704,51.86506164100287,213,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_231,train,-1.8943878647459262,51.860543271610496,357,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_232,train,-1.8950809002003286,51.861184005998034,24,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_233,train,-1.8956720814045995,51.86244605902076,326,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_234,train,-1.8945384765732198,51.8600658687057,534,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_235,train,-1.910383800513748,51.85963771474731,80,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_236,train,-1.908533202644423,51.86404893260886,464,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_237,train,-1.9132581640163915,51.86836847716983,95,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_238,train,-1.9118662593268947,51.860943904637544,150,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_239,train,-1.9139912494449998,51.860606482389805,18,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_240,train,-1.37491037529088,50.62910583630817,404,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_241,train,-1.373596526086574,50.622387897264844,260,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_242,train,-1.3667192979952751,50.62258765009177,345,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_243,train,-1.3734567555536852,50.62754087695425,372,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_244,train,-1.3666286932759633,50.62981658876713,17,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_245,train,-3.3729562673615967,53.34312003172262,2,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_246,train,-3.3714356980261617,53.342944772104914,116,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_247,train,-3.3712474983072203,53.34240538276847,469,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_248,train,-3.3668565773496484,53.33991239576142,10,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
