TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server2_train_0_698,3,req_800692,GPT-4v
task_Server2_train_0_698,4,req_580129,ChatGPT
task_Server2_train_0_699,0,req_1229137,GPT-4
task_Server2_train_0_699,1,req_870083,GPT-4
task_Server2_train_0_699,2,req_1205160,GPT-4v
task_Server2_train_0_699,3,req_1119232,GPT-4v
task_Server2_train_0_699,4,req_1186759,ChatGPT
task_Server2_train_0_700,0,req_382087,GPT-4
task_Server2_train_0_700,1,req_983938,GPT-4
task_Server2_train_0_700,2,req_774542,ChatGPT
task_Server2_train_0_700,3,req_151682,ChatGPT
task_Server2_train_0_700,4,req_862582,ChatGPT
task_Server2_train_0_701,0,req_1147337,GPT-4
task_Server2_train_0_701,1,req_1387787,ChatGPT
task_Server2_train_0_701,2,req_1267200,GPT-4
task_Server2_train_0_701,3,req_967465,GPT-4v
task_Server2_train_0_701,4,req_957155,ChatGPT
task_Server2_train_0_702,0,req_507401,GPT-4
task_Server2_train_0_702,1,req_339045,ChatGPT
task_Server2_train_0_702,2,req_475812,GPT-4v
task_Server2_train_0_702,3,req_200560,ChatGPT
task_Server2_train_0_702,4,req_881821,GPT-4v
task_Server2_train_0_703,0,req_240062,ChatGPT
task_Server2_train_0_703,1,req_240432,ChatGPT
task_Server2_train_0_703,2,req_394688,GPT-4
task_Server2_train_0_703,3,req_1403036,GPT-4v
task_Server2_train_0_703,4,req_781080,GPT-4v
task_Server2_train_0_704,0,req_843700,GPT-4
task_Server2_train_0_704,1,req_1238124,ChatGPT
task_Server2_train_0_704,2,req_762885,ChatGPT
task_Server2_train_0_704,3,req_292925,ChatGPT
task_Server2_train_0_704,4,req_545254,ChatGPT
task_Server2_train_0_705,0,req_1229148,GPT-4
task_Server2_train_0_705,1,req_396743,GPT-4
task_Server2_train_0_705,2,req_1346272,GPT-4
task_Server2_train_0_705,3,req_133750,GPT-4
task_Server2_train_0_705,4,req_585412,ChatGPT
task_Server2_train_0_706,0,req_351487,ChatGPT
task_Server2_train_0_706,1,req_1311989,GPT-4
task_Server2_train_0_706,2,req_1401144,ChatGPT
task_Server2_train_0_706,3,req_974427,ChatGPT
task_Server2_train_0_706,4,req_762628,GPT-4v
task_Server2_train_0_707,0,req_361692,GPT-4
task_Server2_train_0_707,1,req_1020622,GPT-4
task_Server2_train_0_707,2,req_476912,GPT-4
task_Server2_train_0_707,3,req_1321656,ChatGPT
task_Server2_train_0_707,4,req_954904,GPT-4v
task_Server2_train_0_708,0,req_762411,GPT-4
task_Server2_train_0_708,1,req_1217827,GPT-4
task_Server2_train_0_708,2,req_581481,ChatGPT
task_Server2_train_0_708,3,req_419545,GPT-4v
task_Server2_train_0_708,4,req_543200,GPT-4v
task_Server2_train_0_709,0,req_983694,ChatGPT
task_Server2_train_0_709,1,req_1145794,GPT-4
task_Server2_train_0_709,2,req_614151,ChatGPT
task_Server2_train_0_709,3,req_942840,GPT-4v
task_Server2_train_0_709,4,req_1135247,ChatGPT
task_Server2_train_0_710,0,req_841358,GPT-4
task_Server2_train_0_710,1,req_486425,ChatGPT
task_Server2_train_0_710,2,req_943229,ChatGPT
task_Server2_train_0_710,3,req_1278087,GPT-4v
task_Server2_train_0_710,4,req_145890,ChatGPT
task_Server2_train_0_711,0,req_1218607,GPT-4
task_Server2_train_0_711,1,req_393573,ChatGPT
task_Server2_train_0_711,2,req_1393989,ChatGPT
task_Server2_train_0_711,3,req_40619,ChatGPT
task_Server2_train_0_711,4,req_1155176,ChatGPT
task_Server2_train_0_712,0,req_1112477,ChatGPT
task_Server2_train_0_712,1,req_12362,GPT-4
task_Server2_train_0_712,2,req_143317,GPT-4v
task_Server2_train_0_712,3,req_517590,ChatGPT
task_Server2_train_0_712,4,req_104451,ChatGPT
task_Server2_train_0_713,0,req_778777,ChatGPT
task_Server2_train_0_713,1,req_511163,GPT-4v
task_Server2_train_0_713,2,req_1334813,GPT-4v
task_Server2_train_0_713,3,req_228461,GPT-4v
task_Server2_train_0_713,4,req_137812,ChatGPT
task_Server2_train_0_714,0,req_1237567,ChatGPT
task_Server2_train_0_714,1,req_1059577,ChatGPT
task_Server2_train_0_714,2,req_190051,GPT-4v
task_Server2_train_0_714,3,req_1181728,GPT-4v
task_Server2_train_0_714,4,req_910535,ChatGPT
task_Server2_train_0_715,0,req_902689,ChatGPT
task_Server2_train_0_715,1,req_1275004,ChatGPT
task_Server2_train_0_715,2,req_425751,GPT-4v
task_Server2_train_0_715,3,req_558939,ChatGPT
task_Server2_train_0_715,4,req_356798,GPT-4v
task_Server2_train_0_716,0,req_1196278,GPT-4
task_Server2_train_0_716,1,req_1322200,GPT-4
task_Server2_train_0_716,2,req_1050156,GPT-4
task_Server2_train_0_716,3,req_1271053,ChatGPT
task_Server2_train_0_716,4,req_984789,ChatGPT
task_Server2_train_0_717,0,req_715842,GPT-4
task_Server2_train_0_717,1,req_1094280,GPT-4v
task_Server2_train_0_717,2,req_384332,GPT-4v
task_Server2_train_0_717,3,req_652231,GPT-4v
task_Server2_train_0_717,4,req_23392,GPT-4v
task_Server2_train_0_718,0,req_1151862,ChatGPT
task_Server2_train_0_718,1,req_179910,ChatGPT
task_Server2_train_0_718,2,req_750221,GPT-4
task_Server2_train_0_718,3,req_1320773,GPT-4
task_Server2_train_0_718,4,req_408950,ChatGPT
task_Server2_train_0_719,0,req_841094,GPT-4
task_Server2_train_0_719,1,req_1359943,GPT-4v
task_Server2_train_0_719,2,req_329811,ChatGPT
task_Server2_train_0_719,3,req_656626,ChatGPT
task_Server2_train_0_719,4,req_1079063,GPT-4v
task_Server2_train_0_720,0,req_505527,GPT-4
task_Server2_train_0_720,1,req_675976,ChatGPT
task_Server2_train_0_720,2,req_1337740,ChatGPT
task_Server2_train_0_720,3,req_1266333,ChatGPT
task_Server2_train_0_720,4,req_1399649,ChatGPT
task_Server2_train_0_721,0,req_1088677,GPT-4
task_Server2_train_0_721,1,req_468358,ChatGPT
task_Server2_train_0_721,2,req_466445,GPT-4v
task_Server2_train_0_721,3,req_768778,GPT-4v
task_Server2_train_0_721,4,req_983899,ChatGPT
task_Server2_train_0_722,0,req_1151102,GPT-4
task_Server2_train_0_722,1,req_1021787,ChatGPT
task_Server2_train_0_722,2,req_626515,GPT-4
task_Server2_train_0_722,3,req_468539,GPT-4v
task_Server2_train_0_722,4,req_444312,GPT-4v
task_Server2_train_0_723,0,req_138661,ChatGPT
task_Server2_train_0_723,1,req_165849,ChatGPT
task_Server2_train_0_723,2,req_488948,ChatGPT
task_Server2_train_0_723,3,req_543809,ChatGPT
task_Server2_train_0_723,4,req_449879,GPT-4v
task_Server2_train_0_724,0,req_664809,GPT-4
task_Server2_train_0_724,1,req_885229,GPT-4v
task_Server2_train_0_724,2,req_728148,GPT-4v
task_Server2_train_0_724,3,req_903809,ChatGPT
task_Server2_train_0_724,4,req_815463,ChatGPT
task_Server2_train_0_725,0,req_290233,ChatGPT
task_Server2_train_0_725,1,req_1389591,ChatGPT
task_Server2_train_0_725,2,req_604816,ChatGPT
task_Server2_train_0_725,3,req_925005,GPT-4v
task_Server2_train_0_725,4,req_723062,GPT-4v
task_Server2_train_0_726,0,req_1347666,GPT-4
task_Server2_train_0_726,1,req_562682,GPT-4
task_Server2_train_0_726,2,req_1240642,GPT-4
task_Server2_train_0_726,3,req_1170045,GPT-4v
task_Server2_train_0_726,4,req_1335172,GPT-4v
task_Server2_train_0_727,0,req_1270334,GPT-4
task_Server2_train_0_727,1,req_146602,ChatGPT
task_Server2_train_0_727,2,req_11296,GPT-4
task_Server2_train_0_727,3,req_766341,ChatGPT
task_Server2_train_0_727,4,req_436401,ChatGPT
task_Server2_train_0_728,0,req_1143955,GPT-4
task_Server2_train_0_728,1,req_778718,ChatGPT
task_Server2_train_0_728,2,req_1150761,GPT-4
task_Server2_train_0_728,3,req_42008,GPT-4v
task_Server2_train_0_728,4,req_63764,ChatGPT
task_Server2_train_0_729,0,req_760191,GPT-4
task_Server2_train_0_729,1,req_948705,GPT-4v
task_Server2_train_0_729,2,req_814947,ChatGPT
task_Server2_train_0_729,3,req_442796,ChatGPT
task_Server2_train_0_729,4,req_623178,GPT-4v
task_Server2_train_0_730,0,req_819739,ChatGPT
task_Server2_train_0_730,1,req_405806,ChatGPT
task_Server2_train_0_730,2,req_793955,ChatGPT
task_Server2_train_0_730,3,req_1229059,GPT-4
task_Server2_train_0_730,4,req_1136685,ChatGPT
task_Server2_train_0_731,0,req_1222296,GPT-4
task_Server2_train_0_731,1,req_406930,GPT-4
task_Server2_train_0_731,2,req_401440,GPT-4v
task_Server2_train_0_731,3,req_757337,ChatGPT
task_Server2_train_0_731,4,req_198719,GPT-4v
task_Server2_train_0_732,0,req_1215563,GPT-4
task_Server2_train_0_732,1,req_1014592,GPT-4
task_Server2_train_0_732,2,req_774371,ChatGPT
task_Server2_train_0_732,3,req_1045902,ChatGPT
task_Server2_train_0_732,4,req_97396,ChatGPT
task_Server2_train_0_733,0,req_281997,GPT-4
task_Server2_train_0_733,1,req_269337,ChatGPT
task_Server2_train_0_733,2,req_1345634,GPT-4
task_Server2_train_0_733,3,req_1215362,GPT-4
task_Server2_train_0_733,4,req_964490,ChatGPT
task_Server2_train_0_734,0,req_533609,ChatGPT
task_Server2_train_0_734,1,req_1273014,ChatGPT
task_Server2_train_0_734,2,req_845671,GPT-4
task_Server2_train_0_734,3,req_1123087,GPT-4v
task_Server2_train_0_734,4,req_1117577,GPT-4v
task_Server2_train_0_735,0,req_521835,GPT-4
task_Server2_train_0_735,1,req_1116911,ChatGPT
task_Server2_train_0_735,2,req_747691,GPT-4
task_Server2_train_0_735,3,req_903331,GPT-4v
task_Server2_train_0_735,4,req_315566,ChatGPT
task_Server2_train_0_736,0,req_287717,ChatGPT
task_Server2_train_0_736,1,req_558980,ChatGPT
task_Server2_train_0_736,2,req_467437,GPT-4v
task_Server2_train_0_736,3,req_1398782,GPT-4v
task_Server2_train_0_736,4,req_1137607,ChatGPT
task_Server2_train_0_737,0,req_1019351,GPT-4
task_Server2_train_0_737,1,req_556284,GPT-4
task_Server2_train_0_737,2,req_1298715,GPT-4
task_Server2_train_0_737,3,req_222743,ChatGPT
task_Server2_train_0_737,4,req_1254527,GPT-4v
task_Server2_train_0_738,0,req_694301,GPT-4
task_Server2_train_0_738,1,req_902263,GPT-4v
task_Server2_train_0_738,2,req_901969,ChatGPT
task_Server2_train_0_738,3,req_297361,GPT-4v
task_Server2_train_0_738,4,req_141516,ChatGPT
task_Server2_train_0_739,0,req_1352910,ChatGPT
task_Server2_train_0_739,1,req_709560,ChatGPT
task_Server2_train_0_739,2,req_225158,ChatGPT
task_Server2_train_0_739,3,req_766051,ChatGPT
task_Server2_train_0_739,4,req_547449,ChatGPT
task_Server2_train_0_740,0,req_1136804,GPT-4
task_Server2_train_0_740,1,req_911585,ChatGPT
task_Server2_train_0_740,2,req_537424,ChatGPT
task_Server2_train_0_740,3,req_88666,GPT-4v
task_Server2_train_0_740,4,req_72132,GPT-4v
task_Server2_train_0_741,0,req_12037,GPT-4
task_Server2_train_0_741,1,req_441581,GPT-4v
task_Server2_train_0_741,2,req_1400465,GPT-4v
task_Server2_train_0_741,3,req_351277,ChatGPT
task_Server2_train_0_741,4,req_404545,ChatGPT
task_Server2_train_0_742,0,req_958623,ChatGPT
task_Server2_train_0_742,1,req_200208,ChatGPT
task_Server2_train_0_742,2,req_581626,ChatGPT
task_Server2_train_0_742,3,req_53922,ChatGPT
task_Server2_train_0_742,4,req_663218,GPT-4v
task_Server2_train_0_743,0,req_1351584,ChatGPT
task_Server2_train_0_743,1,req_1144830,GPT-4
task_Server2_train_0_743,2,req_836208,ChatGPT
task_Server2_train_0_743,3,req_598460,ChatGPT
task_Server2_train_0_743,4,req_758754,GPT-4v
task_Server2_train_0_744,0,req_347148,ChatGPT
task_Server2_train_0_744,1,req_417804,ChatGPT
task_Server2_train_0_744,2,req_1135163,GPT-4v
task_Server2_train_0_744,3,req_880902,ChatGPT
task_Server2_train_0_744,4,req_173498,ChatGPT
task_Server2_train_0_745,0,req_1133681,ChatGPT
task_Server2_train_0_745,1,req_1064185,GPT-4
task_Server2_train_0_745,2,req_993535,ChatGPT
task_Server2_train_0_745,3,req_331501,GPT-4v
task_Server2_train_0_745,4,req_989096,GPT-4v
task_Server2_train_0_746,0,req_1215952,GPT-4
task_Server2_train_0_746,1,req_313283,ChatGPT
task_Server2_train_0_746,2,req_840050,GPT-4
task_Server2_train_0_746,3,req_1306420,ChatGPT
task_Server2_train_0_746,4,req_78478,GPT-4v
task_Server2_train_0_747,0,req_564166,GPT-4
task_Server2_train_0_747,1,req_908099,ChatGPT
task_Server2_train_0_747,2,req_599460,ChatGPT
task_Server2_train_0_747,3,req_636954,ChatGPT
task_Server2_train_0_747,4,req_338493,GPT-4v
task_Server2_train_0_748,0,req_1412405,GPT-4
task_Server2_train_0_748,1,req_956418,GPT-4v
task_Server2_train_0_748,2,req_154686,GPT-4v
task_Server2_train_0_748,3,req_369916,GPT-4v
task_Server2_train_0_748,4,req_1103660,GPT-4v
task_Server2_train_0_749,0,req_651747,ChatGPT
task_Server2_train_0_749,1,req_454572,ChatGPT
task_Server2_train_0_749,2,req_1392179,ChatGPT
task_Server2_train_0_749,3,req_387321,ChatGPT
task_Server2_train_0_749,4,req_1253189,GPT-4v
task_Server2_train_0_750,0,req_840517,GPT-4
task_Server2_train_0_750,1,req_307415,ChatGPT
task_Server2_train_0_750,2,req_1340332,ChatGPT
task_Server2_train_0_750,3,req_66625,ChatGPT
task_Server2_train_0_750,4,req_661178,ChatGPT
task_Server2_train_0_751,0,req_1027566,GPT-4
task_Server2_train_0_751,1,req_819992,ChatGPT
task_Server2_train_0_751,2,req_1304058,GPT-4
task_Server2_train_0_751,3,req_926707,ChatGPT
task_Server2_train_0_751,4,req_189877,GPT-4v
task_Server2_train_0_752,0,req_1148716,GPT-4
task_Server2_train_0_752,1,req_141549,ChatGPT
task_Server2_train_0_752,2,req_1345787,GPT-4
task_Server2_train_0_752,3,req_590235,ChatGPT
task_Server2_train_0_752,4,req_1394545,ChatGPT
task_Server2_train_0_753,0,req_1208377,GPT-4
task_Server2_train_0_753,1,req_755383,ChatGPT
task_Server2_train_0_753,2,req_427285,GPT-4v
task_Server2_train_0_753,3,req_550481,ChatGPT
task_Server2_train_0_753,4,req_568789,GPT-4v
task_Server2_train_0_754,0,req_749723,GPT-4
task_Server2_train_0_754,1,req_1086898,ChatGPT
task_Server2_train_0_754,2,req_628550,GPT-4v
task_Server2_train_0_754,3,req_1162014,ChatGPT
task_Server2_train_0_754,4,req_335082,ChatGPT
task_Server2_train_0_755,0,req_462128,GPT-4
task_Server2_train_0_755,1,req_393753,ChatGPT
task_Server2_train_0_755,2,req_75628,GPT-4v
task_Server2_train_0_755,3,req_705050,ChatGPT
task_Server2_train_0_755,4,req_277135,ChatGPT
task_Server2_train_0_756,0,req_1106013,ChatGPT
task_Server2_train_0_756,1,req_878027,GPT-4
task_Server2_train_0_756,2,req_754573,ChatGPT
task_Server2_train_0_756,3,req_1285503,ChatGPT
task_Server2_train_0_756,4,req_1099791,ChatGPT
task_Server2_train_0_757,0,req_685698,GPT-4
task_Server2_train_0_757,1,req_364555,GPT-4
task_Server2_train_0_757,2,req_556826,ChatGPT
task_Server2_train_0_757,3,req_508715,ChatGPT
task_Server2_train_0_757,4,req_613586,ChatGPT
task_Server2_train_0_758,0,req_1096677,GPT-4
task_Server2_train_0_758,1,req_1369641,ChatGPT
task_Server2_train_0_758,2,req_406699,ChatGPT
task_Server2_train_0_758,3,req_518363,GPT-4v
task_Server2_train_0_758,4,req_806791,GPT-4v
task_Server2_train_0_759,0,req_1142098,ChatGPT
task_Server2_train_0_759,1,req_546737,GPT-4
task_Server2_train_0_759,2,req_595452,ChatGPT
task_Server2_train_0_759,3,req_146634,GPT-4v
task_Server2_train_0_759,4,req_1252332,GPT-4v
task_Server2_train_0_760,0,req_1079055,GPT-4
task_Server2_train_0_760,1,req_783071,GPT-4v
task_Server2_train_0_760,2,req_1085384,GPT-4v
task_Server2_train_0_760,3,req_773836,ChatGPT
task_Server2_train_0_760,4,req_1420803,ChatGPT
task_Server2_train_0_761,0,req_959841,GPT-4
task_Server2_train_0_761,1,req_1148456,GPT-4
task_Server2_train_0_761,2,req_889798,ChatGPT
task_Server2_train_0_761,3,req_818078,GPT-4v
task_Server2_train_0_761,4,req_903453,ChatGPT
task_Server2_train_0_762,0,req_167729,ChatGPT
task_Server2_train_0_762,1,req_110570,GPT-4v
task_Server2_train_0_762,2,req_911289,GPT-4v
task_Server2_train_0_762,3,req_325437,ChatGPT
task_Server2_train_0_762,4,req_1189946,GPT-4v
task_Server2_train_0_763,0,req_861987,GPT-4
task_Server2_train_0_763,1,req_562979,GPT-4
task_Server2_train_0_763,2,req_129165,ChatGPT
task_Server2_train_0_763,3,req_1175830,GPT-4v
task_Server2_train_0_763,4,req_609141,GPT-4v
task_Server2_train_0_764,0,req_23531,ChatGPT
task_Server2_train_0_764,1,req_512713,GPT-4
task_Server2_train_0_764,2,req_710215,ChatGPT
task_Server2_train_0_764,3,req_1227677,ChatGPT
task_Server2_train_0_764,4,req_276267,GPT-4v
task_Server2_train_0_765,0,req_1100661,GPT-4
task_Server2_train_0_765,1,req_842907,GPT-4
task_Server2_train_0_765,2,req_80126,GPT-4v
task_Server2_train_0_765,3,req_1104083,ChatGPT
task_Server2_train_0_765,4,req_336564,GPT-4v
task_Server2_train_0_766,0,req_799006,ChatGPT
task_Server2_train_0_766,1,req_1290525,GPT-4
task_Server2_train_0_766,2,req_1147644,GPT-4
task_Server2_train_0_766,3,req_1303894,GPT-4
task_Server2_train_0_766,4,req_1205686,GPT-4v
task_Server2_train_0_767,0,req_1173657,GPT-4
task_Server2_train_0_767,1,req_654902,ChatGPT
task_Server2_train_0_767,2,req_1318810,GPT-4
task_Server2_train_0_767,3,req_1174981,GPT-4
task_Server2_train_0_767,4,req_296356,GPT-4v
task_Server2_train_0_768,0,req_48525,ChatGPT
task_Server2_train_0_768,1,req_34813,ChatGPT
task_Server2_train_0_768,2,req_456571,GPT-4v
task_Server2_train_0_768,3,req_527905,ChatGPT
task_Server2_train_0_768,4,req_835314,GPT-4v
task_Server2_train_0_769,0,req_1069912,ChatGPT
task_Server2_train_0_769,1,req_716182,GPT-4
task_Server2_train_0_769,2,req_531896,GPT-4
task_Server2_train_0_769,3,req_207453,GPT-4v
task_Server2_train_0_769,4,req_1407914,GPT-4v
task_Server2_train_0_770,0,req_304495,ChatGPT
task_Server2_train_0_770,1,req_865909,ChatGPT
task_Server2_train_0_770,2,req_667592,ChatGPT
task_Server2_train_0_770,3,req_1398858,GPT-4v
task_Server2_train_0_770,4,req_586788,GPT-4v
task_Server2_train_0_771,0,req_1283858,GPT-4
task_Server2_train_0_771,1,req_178328,ChatGPT
task_Server2_train_0_771,2,req_1222403,GPT-4
task_Server2_train_0_771,3,req_142501,ChatGPT
task_Server2_train_0_771,4,req_720466,ChatGPT
task_Server2_train_0_772,0,req_748874,GPT-4
task_Server2_train_0_772,1,req_1029658,ChatGPT
task_Server2_train_0_772,2,req_111757,ChatGPT
task_Server2_train_0_772,3,req_1253615,GPT-4v
task_Server2_train_0_772,4,req_14222,ChatGPT
task_Server2_train_0_773,0,req_886559,GPT-4
task_Server2_train_0_773,1,req_289314,ChatGPT
task_Server2_train_0_773,2,req_920593,ChatGPT
task_Server2_train_0_773,3,req_1098407,GPT-4
task_Server2_train_0_773,4,req_133950,GPT-4v
task_Server2_train_0_774,0,req_987720,ChatGPT
task_Server2_train_0_774,1,req_1324155,GPT-4
task_Server2_train_0_774,2,req_373409,GPT-4
task_Server2_train_0_774,3,req_475403,ChatGPT
task_Server2_train_0_774,4,req_191965,ChatGPT
task_Server2_train_0_775,0,req_331356,ChatGPT
task_Server2_train_0_775,1,req_872028,GPT-4
task_Server2_train_0_775,2,req_127656,ChatGPT
task_Server2_train_0_775,3,req_1392516,GPT-4v
task_Server2_train_0_775,4,req_4022,ChatGPT
task_Server2_train_0_776,0,req_414576,ChatGPT
task_Server2_train_0_776,1,req_961704,GPT-4v
task_Server2_train_0_776,2,req_210554,GPT-4v
task_Server2_train_0_776,3,req_227348,ChatGPT
task_Server2_train_0_776,4,req_1387745,GPT-4v
task_Server2_train_0_777,0,req_469897,GPT-4
task_Server2_train_0_777,1,req_962998,ChatGPT
task_Server2_train_0_777,2,req_94369,GPT-4v
task_Server2_train_0_777,3,req_1410745,GPT-4v
task_Server2_train_0_777,4,req_769124,GPT-4v
task_Server2_train_0_778,0,req_527361,ChatGPT
task_Server2_train_0_778,1,req_1018438,ChatGPT
task_Server2_train_0_778,2,req_631708,ChatGPT
task_Server2_train_0_778,3,req_425690,GPT-4v
task_Server2_train_0_778,4,req_502020,ChatGPT
task_Server2_train_0_779,0,req_1266,GPT-4
task_Server2_train_0_779,1,req_33199,ChatGPT
task_Server2_train_0_779,2,req_970522,ChatGPT
task_Server2_train_0_779,3,req_931617,ChatGPT
task_Server2_train_0_779,4,req_908812,GPT-4v
task_Server2_train_0_780,0,req_450798,GPT-4
task_Server2_train_0_780,1,req_138916,ChatGPT
task_Server2_train_0_780,2,req_1063346,GPT-4
task_Server2_train_0_780,3,req_233722,GPT-4v
task_Server2_train_0_780,4,req_338147,ChatGPT
task_Server2_train_0_781,0,req_744290,GPT-4
task_Server2_train_0_781,1,req_270413,ChatGPT
task_Server2_train_0_781,2,req_27306,ChatGPT
task_Server2_train_0_781,3,req_481202,ChatGPT
task_Server2_train_0_781,4,req_724343,GPT-4v
task_Server2_train_0_782,0,req_371009,GPT-4
task_Server2_train_0_782,1,req_879890,GPT-4v
task_Server2_train_0_782,2,req_1317192,GPT-4v
task_Server2_train_0_782,3,req_79502,ChatGPT
task_Server2_train_0_782,4,req_417944,ChatGPT
task_Server2_train_0_783,0,req_1098547,GPT-4
task_Server2_train_0_783,1,req_717764,GPT-4
task_Server2_train_0_783,2,req_395488,ChatGPT
task_Server2_train_0_783,3,req_671634,GPT-4v
task_Server2_train_0_783,4,req_893775,ChatGPT
task_Server2_train_0_784,0,req_1345092,GPT-4
task_Server2_train_0_784,1,req_1219986,GPT-4
task_Server2_train_0_784,2,req_18644,GPT-4
task_Server2_train_0_784,3,req_804172,GPT-4v
task_Server2_train_0_784,4,req_942314,GPT-4v
task_Server2_train_0_785,0,req_691168,GPT-4
task_Server2_train_0_785,1,req_1323651,GPT-4
task_Server2_train_0_785,2,req_982692,ChatGPT
task_Server2_train_0_785,3,req_40541,ChatGPT
task_Server2_train_0_785,4,req_1112979,GPT-4v
task_Server2_train_0_786,0,req_499835,GPT-4
task_Server2_train_0_786,1,req_1267692,GPT-4
task_Server2_train_0_786,2,req_1418700,GPT-4v
task_Server2_train_0_786,3,req_469810,GPT-4v
task_Server2_train_0_786,4,req_1376776,GPT-4v
task_Server2_train_0_787,0,req_515687,GPT-4
task_Server2_train_0_787,1,req_703560,ChatGPT
task_Server2_train_0_787,2,req_1096829,GPT-4
task_Server2_train_0_787,3,req_10535,GPT-4v
task_Server2_train_0_787,4,req_961734,GPT-4v
task_Server2_train_0_788,0,req_532074,GPT-4
task_Server2_train_0_788,1,req_713545,GPT-4v
task_Server2_train_0_788,2,req_430886,ChatGPT
task_Server2_train_0_788,3,req_1043881,GPT-4v
task_Server2_train_0_788,4,req_415373,GPT-4v
task_Server2_train_0_789,0,req_1188737,ChatGPT
task_Server2_train_0_789,1,req_296234,GPT-4v
task_Server2_train_0_789,2,req_233917,ChatGPT
